Source,Title,Address,URL,Price,Beds,price_min,price_max,beds_min,beds_max
apartments.com,"71 Delham Ave Unit 3 Bedroom Upper, Buffalo, NY 14216",No address,https://www.apartments.com/71-delham-ave-buffalo-ny/8qdj463/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"383 Washington Ave Unit Lower, Buffalo, NY 14217",No address,https://www.apartments.com/383-washington-ave-buffalo-ny/n3vwn7p/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"89 Trinity Pl Unit 89 Trinity Upper, Buffalo, NY 14201",No address,https://www.apartments.com/89-trinity-pl-buffalo-ny/w313dsh/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"36 Glenwood Ct Unit C, Buffalo, NY 14225",No address,https://www.apartments.com/36-glenwood-ct-buffalo-ny/h15y2w2/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"68 Barton St, Buffalo, NY 14213",No address,https://www.apartments.com/68-barton-st-buffalo-ny/vdphmzg/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"473 Colvin Ave, Buffalo, NY 14216",No address,https://www.apartments.com/473-colvin-ave-buffalo-ny/y4ct47v/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"182 Berehaven Dr, Buffalo, NY 14228",No address,https://www.apartments.com/182-berehaven-dr-buffalo-ny/3e5149f/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"76 Cottage St Unit Cottage Upper Apartment, Buffalo, NY 14201",No address,https://www.apartments.com/76-cottage-st-buffalo-ny/teygjt8/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"4256 North St Unit 1, Buffalo, NY 14219",No address,https://www.apartments.com/4256-north-st-buffalo-ny/x3ncl1q/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"388 Wabash Ave Unit 2, Kenmore, NY 14217",No address,https://www.apartments.com/388-wabash-ave-kenmore-ny/lw173rf/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"154 Lincoln Blvd Unit Upper 3 Befroom, Kenmore, NY 14217",No address,https://www.apartments.com/154-lincoln-blvd-kenmore-ny/qyd5f9w/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"156 Lisbon Ave, Buffalo, NY 14214",No address,https://www.apartments.com/156-lisbon-ave-buffalo-ny/1rf9jx6/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"340 Bird Ave, Buffalo, NY 14213",No address,https://www.apartments.com/340-bird-ave-buffalo-ny/5ygr3fm/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"51 Johnson Park, Buffalo, NY 14201",No address,https://www.apartments.com/51-johnson-park-buffalo-ny/h2yqg71/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"264 St Lawrence Ave, Buffalo, NY 14216",No address,https://www.apartments.com/264-st-lawrence-ave-buffalo-ny/6r5xmdv/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"131 Kamper Ave, Buffalo, NY 14210",No address,https://www.apartments.com/131-kamper-ave-buffalo-ny/645v8lv/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1225 Hertel Ave, Buffalo, NY 14216",No address,https://www.apartments.com/1225-hertel-ave-buffalo-ny/fq7vcvr/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"35 Groton Dr, Buffalo, NY 14228",No address,https://www.apartments.com/35-groton-dr-buffalo-ny/2kthcq9/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"600 Main St, Buffalo, NY 14222",No address,https://www.apartments.com/600-main-st-buffalo-ny/f4gb38s/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"291 E North St, Buffalo, NY 14204",No address,https://www.apartments.com/291-e-north-st-buffalo-ny/9p1z5v6/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1115 Delaware Ave, Buffalo, NY 14209",No address,https://www.apartments.com/1115-delaware-ave-buffalo-ny/vhw73mf/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"433 Linwood Ave, Buffalo, NY 14209",No address,https://www.apartments.com/433-linwood-ave-buffalo-ny/qpcl7lx/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"600 Main St, Buffalo, NY 14222",No address,https://www.apartments.com/600-main-st-buffalo-ny/n3m21xm/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"53 Elmwood Ave, Buffalo, NY 14201",No address,https://www.apartments.com/53-elmwood-ave-buffalo-ny/rxzv9z3/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"460 Rhode Island St, Buffalo, NY 14213",No address,https://www.apartments.com/460-rhode-island-st-buffalo-ny/rptfh72/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"70 Humason Ave, Buffalo, NY 14211",No address,https://www.apartments.com/70-humason-ave-buffalo-ny/3snhx4e/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"744 Tacoma Ave, Buffalo, NY 14216",No address,https://www.apartments.com/744-tacoma-ave-buffalo-ny/y85zfvt/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1986 South Park Ave, Buffalo, NY 14220",No address,https://www.apartments.com/1986-south-park-ave-buffalo-ny/lvx2g7d/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"352 Bryant St, Buffalo, NY 14222",No address,https://www.apartments.com/352-bryant-st-buffalo-ny/vw0b89f/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1431 Hertel Ave, Buffalo, NY 14216",No address,https://www.apartments.com/1431-hertel-ave-buffalo-ny/3hzgcre/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"151 Peppertree Dr, Buffalo, NY 14228",No address,https://www.apartments.com/151-peppertree-dr-buffalo-ny/kv574m9/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"146 Lancaster Ave, Buffalo, NY 14222",No address,https://www.apartments.com/146-lancaster-ave-buffalo-ny/7g5x27w/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"8521 Sheridan Dr, Buffalo, NY 14221",No address,https://www.apartments.com/8521-sheridan-dr-buffalo-ny/4zd7knh/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"411 Norwood Ave, Buffalo, NY 14222",No address,https://www.apartments.com/411-norwood-ave-buffalo-ny/plyn6rv/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"42 Frontenac Ave, Buffalo, NY 14216",No address,https://www.apartments.com/42-frontenac-ave-buffalo-ny/0yzexe2/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"2547 William St, Buffalo, NY 14206",No address,https://www.apartments.com/2547-william-st-buffalo-ny/t91nte8/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"2547 William St, Buffalo, NY 14206",No address,https://www.apartments.com/2547-william-st-buffalo-ny/yyxjx6t/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"44 Magnolia St, Buffalo, NY 14218",No address,https://www.apartments.com/44-magnolia-st-buffalo-ny/zds214y/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"25 Spring Meadow Dr, Buffalo, NY 14221",No address,https://www.apartments.com/25-spring-meadow-dr-buffalo-ny/qyx3b3z/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"89 Johnson Park, Buffalo, NY 14201",No address,https://www.apartments.com/89-johnson-park-buffalo-ny/1fr0g35/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"628 Ellicott St, Buffalo, NY 14203",No address,https://www.apartments.com/628-ellicott-st-buffalo-ny/kctnyy9/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"628 Ellicott St, Buffalo, NY 14203",No address,https://www.apartments.com/628-ellicott-st-buffalo-ny/2cr5yk9/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"1119 Sycamore St, Buffalo, NY 14212",No address,https://www.apartments.com/1119-sycamore-st-buffalo-ny/dq9cbpk/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"23 Sumner Pl, Buffalo, NY 14211",No address,https://www.apartments.com/23-sumner-pl-buffalo-ny/r2t0hj0/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"95 Westminster Ave, Buffalo, NY 14215",No address,https://www.apartments.com/95-westminster-ave-buffalo-ny/0yh3bx2/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"95 Westminster Ave, Buffalo, NY 14215",No address,https://www.apartments.com/95-westminster-ave-buffalo-ny/lwsbh6e/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"167 Fairgreen Dr, Buffalo, NY 14228",No address,https://www.apartments.com/167-fairgreen-dr-buffalo-ny/1kbcsb4/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"262 Summer St, Buffalo, NY 14222",No address,https://www.apartments.com/262-summer-st-buffalo-ny/7d1be1x/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"228 Highgate Ave, Buffalo, NY 14215",No address,https://www.apartments.com/228-highgate-ave-buffalo-ny/k8j7jc8/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"2403 Niagara St, Buffalo, NY 14207",No address,https://www.apartments.com/2403-niagara-st-buffalo-ny/rtvlpy2/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"700 Parkside Ave, Buffalo, NY 14216",No address,https://www.apartments.com/700-parkside-ave-buffalo-ny/t7hynv8/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"32 Bernhardt Dr, Buffalo, NY 14226",No address,https://www.apartments.com/32-bernhardt-dr-buffalo-ny/b39w9s8/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"4309 Chestnut Ridge Rd, Buffalo, NY 14228",No address,https://www.apartments.com/4309-chestnut-ridge-rd-buffalo-ny/4j4f49k/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"475 Potters Rd, Buffalo, NY 14220",No address,https://www.apartments.com/475-potters-rd-buffalo-ny/cldnyld/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"451 Franklin St, Buffalo, NY 14202",No address,https://www.apartments.com/451-franklin-st-buffalo-ny/32rdvjg/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"185 Fairgreen Dr, Buffalo, NY 14228",No address,https://www.apartments.com/185-fairgreen-dr-buffalo-ny/hy0hvq2/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"130 Pearl St, Buffalo, NY 14202",No address,https://www.apartments.com/130-pearl-st-buffalo-ny/4nqz4fk/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"67 Harvard Pl, Buffalo, NY 14209",No address,https://www.apartments.com/67-harvard-pl-buffalo-ny/jd5d1j5/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"628 Ellicott St, Buffalo, NY 14203",No address,https://www.apartments.com/628-ellicott-st-buffalo-ny/c1kpm2f/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"79 Commonwealth Ave, Buffalo, NY 14216",No address,https://www.apartments.com/79-commonwealth-ave-buffalo-ny/tq3mzqb/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"216 Newburgh Ave, Buffalo, NY 14215",No address,https://www.apartments.com/216-newburgh-ave-buffalo-ny/rgy4gx3/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"411 Dearborn St, Buffalo, NY 14207",No address,https://www.apartments.com/411-dearborn-st-buffalo-ny/c9w45fd/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"7 Bennett Village Terrace, Buffalo, NY 14214",No address,https://www.apartments.com/7-bennett-village-terrace-buffalo-ny/xtmbe4n/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"786 Kenmore Ave, Buffalo, NY 14216",No address,https://www.apartments.com/786-kenmore-ave-buffalo-ny/s6j9zl7/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"39 Halwill Dr, Buffalo, NY 14226",No address,https://www.apartments.com/39-halwill-dr-buffalo-ny/lfm2ehe/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"2287 Niagara St, Buffalo, NY 14207",No address,https://www.apartments.com/2287-niagara-st-buffalo-ny/4f60jzh/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"402 W Ferry St, Buffalo, NY 14213",No address,https://www.apartments.com/402-w-ferry-st-buffalo-ny/fkvqtds/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"2140 Kenmore Ave, Buffalo, NY 14207",No address,https://www.apartments.com/2140-kenmore-ave-buffalo-ny/x4zevtn/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"77 Johnson Park, Buffalo, NY 14201",No address,https://www.apartments.com/77-johnson-park-buffalo-ny/ee4yyyq/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"378 Breckenridge St, Buffalo, NY 14213",No address,https://www.apartments.com/378-breckenridge-st-buffalo-ny/mdfn3sh/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"130 Massachusetts Ave, Buffalo, NY 14213",No address,https://www.apartments.com/130-massachusetts-ave-buffalo-ny/mrptfvl/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"41 Ojibwa Cir, Buffalo, NY 14202",No address,https://www.apartments.com/41-ojibwa-cir-buffalo-ny/lj59jee/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"33 Philadelphia St, Buffalo, NY 14207",No address,https://www.apartments.com/33-philadelphia-st-buffalo-ny/fzfylnr/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"33 Philadelphia St, Buffalo, NY 14207",No address,https://www.apartments.com/33-philadelphia-st-buffalo-ny/2ggklh8/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"2917 Main St Unit 202, Buffalo, NY 14214",No address,https://www.apartments.com/2917-main-st-buffalo-ny-unit-202/2jpn0w8/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"328 Summer St, Buffalo, NY 14201",No address,https://www.apartments.com/328-summer-st-buffalo-ny/zqfxh2y/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"325 Box Ave, Buffalo, NY 14211",No address,https://www.apartments.com/325-box-ave-buffalo-ny/gb667cy/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"79 Walden Ave, Buffalo, NY 14211",No address,https://www.apartments.com/79-walden-ave-buffalo-ny/f1n55rv/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"309 North St, Buffalo, NY 14201",No address,https://www.apartments.com/309-north-st-buffalo-ny/sxwmf07/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"28 Ayrault Dr, Buffalo, NY 14228",No address,https://www.apartments.com/28-ayrault-dr-buffalo-ny/cthj7tg/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"35 Ojibwa Cir, Buffalo, NY 14202",No address,https://www.apartments.com/35-ojibwa-cir-buffalo-ny/8kte330/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"142 W Ferry St, Buffalo, NY 14213",No address,https://www.apartments.com/142-w-ferry-st-buffalo-ny/r38t6y3/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"226 Longnecker St, Buffalo, NY 14206",No address,https://www.apartments.com/226-longnecker-st-buffalo-ny/7lvrpjx/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"71 Gerald Ave, Buffalo, NY 14215",No address,https://www.apartments.com/71-gerald-ave-buffalo-ny/zr6e0vz/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"143 Cottage St, Buffalo, NY 14201",No address,https://www.apartments.com/143-cottage-st-buffalo-ny/82xgge1/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"72 Tracy St, Buffalo, NY 14201",No address,https://www.apartments.com/72-tracy-st-buffalo-ny/hbl6v02/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"320 Jewett Ave, Buffalo, NY 14214",No address,https://www.apartments.com/320-jewett-ave-buffalo-ny/yvbtzfr/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"114 Ashland Ave, Buffalo, NY 14222",No address,https://www.apartments.com/114-ashland-ave-buffalo-ny/5jdfxpq/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"58 Trinity Pl, Buffalo, NY 14201",No address,https://www.apartments.com/58-trinity-pl-buffalo-ny/v8l3dff/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"68 Prospect Ave, Buffalo, NY 14201",No address,https://www.apartments.com/68-prospect-ave-buffalo-ny/s6de087/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"526 Capen Blvd, Buffalo, NY 14226",No address,https://www.apartments.com/526-capen-blvd-buffalo-ny/0k9pme1/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"79 Rosemont Dr, Buffalo, NY 14226",No address,https://www.apartments.com/79-rosemont-dr-buffalo-ny/5fsvcgq/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"224 Vermont St, Buffalo, NY 14213",No address,https://www.apartments.com/224-vermont-st-buffalo-ny/qqfxvsy/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"902 Main St, Buffalo, NY 14202",No address,https://www.apartments.com/902-main-st-buffalo-ny/4q83bhk/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"41 Mariner St, Buffalo, NY 14201",No address,https://www.apartments.com/41-mariner-st-buffalo-ny/5rqr5yp/,No price,No beds info,1375.0,1375.0,1.0,1.0
apartments.com,"186 Bidwell Pkwy, Buffalo, NY 14222",No address,https://www.apartments.com/186-bidwell-pkwy-buffalo-ny/r6ywbm3/,No price,No beds info,1375.0,1375.0,1.0,1.0
padmapper.com,Wood and Brooks Lofts,"Riverside Park, Buffalo",https://www.padmapper.com/buildings/p1238897/wood-and-brooks-lofts-apartments-at-2075-kenmore-ave-buffalo-ny-14207,"$1,595–$2,200",1–2,1595.0,2200.0,1.0,2.0
padmapper.com,The Residences at Linwood Manor,"Delaware - West Ferry, Buffalo",https://www.padmapper.com/buildings/p1126416/the-residences-at-linwood-manor-apartments-at-330-linwood-ave-buffalo-ny-14209,"$1,150",Studio,1150.0,1150.0,0.0,0.0
padmapper.com,128 Pearl Street,"Central Business District, Buffalo",https://www.padmapper.com/buildings/p1385653/apartments-at-128-pearl-st-buffalo-ny-14202,"$1,475–$2,325",1–2,1475.0,2325.0,1.0,2.0
padmapper.com,210 Ellicott St #304,"Central Business District, Buffalo",https://www.padmapper.com/rentals/12910508p/2-bedroom-2-bath-apartment-at-210-ellicott-st-buffalo-ny-14203,"$2,250",2,2250.0,2250.0,2.0,2.0
padmapper.com,234 Crescent Ave,"Parkside, Buffalo",https://www.padmapper.com/rentals/23377913p/2-bedroom-1-bath-apartment-at-234-crescent-ave-buffalo-ny-14214,"$1,195",2,1195.0,1195.0,2.0,2.0
padmapper.com,Griffin House Apartments,"Parkside, Buffalo",https://www.padmapper.com/buildings/p1126417/griffin-house-apartments-at-215-humboldt-pkwy-buffalo-ny-14208,"$1,175–$1,630",1–2,1175.0,1630.0,1.0,2.0
padmapper.com,Colvin View Apartments,"North Park, Buffalo",https://www.padmapper.com/buildings/p1168892/colvin-view-apartments-at-575-colvin-ave-buffalo-ny-14216,"$1,225",2,1225.0,1225.0,2.0,2.0
padmapper.com,2 Niagara Falls Blvd,"University, Buffalo",https://www.padmapper.com/rentals/62459107/4-bedroom-1-bath-apartment-at-2-niagara-falls-blvd-buffalo-ny-14214,"$3,544",4,3544.0,3544.0,4.0,4.0
padmapper.com,110 Bidwell Parkway #2,"Forest, Buffalo",https://www.padmapper.com/rentals/62678776/1-bedroom-1-bath-apartment-at-110-bidwell-parkway-buffalo-ny-14222,"$1,500",1,1500.0,1500.0,1.0,1.0
padmapper.com,116 Bidwell Parkway,"Forest, Buffalo",https://www.padmapper.com/rentals/26673279p/1-bedroom-1-bath-apartment-at-116-bidwell-parkway-buffalo-ny-14222,"$1,150",1,1150.0,1150.0,1.0,1.0
padmapper.com,77 Montrose Ave upper,"University, Buffalo",https://www.padmapper.com/buildings/p526360/apartments-at-montrose-ave-evadene-st-buffalo-ny-14214,$385,1,385.0,385.0,1.0,1.0
padmapper.com,312 Summer Street #1,"Bryant, Buffalo",https://www.padmapper.com/rentals/16518894p/5-bedroom-3-bath-apartment-at-312-summer-street-buffalo-ny-14222,"$6,000",5,6000.0,6000.0,5.0,5.0
padmapper.com,499 Franklin Street ##4,"Allen, Buffalo",https://www.padmapper.com/rentals/26182814p/1-bedroom-1-bath-apartment-at-499-franklin-street-buffalo-ny-14202,"$2,375",1,2375.0,2375.0,1.0,1.0
padmapper.com,499 Franklin Street #1,"Allen, Buffalo",https://www.padmapper.com/rentals/26142633p/1-bedroom-1-bath-apartment-at-499-franklin-street-buffalo-ny-14202,"$2,815",1,2815.0,2815.0,1.0,1.0
padmapper.com,567 Delaware Avenue ##3,"Allen, Buffalo",https://www.padmapper.com/rentals/26143161p/1-bedroom-1-bath-apartment-at-567-delaware-avenue-buffalo-ny-14202,"$1,330",1,1330.0,1330.0,1.0,1.0
padmapper.com,664 Auburn Ave #1,"Delaware - West Ferry, Buffalo",https://www.padmapper.com/rentals/16545467p/4-bedroom-2-bath-apartment-at-664-auburn-ave-buffalo-ny-14222,"$4,900",4,4900.0,4900.0,4.0,4.0
padmapper.com,36 E Utica St #1C,"Masten Park, Buffalo",https://www.padmapper.com/rentals/25913751p/1-bedroom-1-bath-apartment-at-36-e-utica-st-buffalo-ny-14209,"$2,300",1,2300.0,2300.0,1.0,1.0
padmapper.com,36 E Utica St #44-3B,"Masten Park, Buffalo",https://www.padmapper.com/rentals/25335902p/2-bedroom-2-bath-apartment-at-36-e-utica-st-buffalo-ny-14209,"$2,500",2,2500.0,2500.0,2.0,2.0
padmapper.com,57 E Utica St #44-1A,"Masten Park, Buffalo",https://www.padmapper.com/rentals/26681375p/2-bedroom-2-bath-apartment-at-57-e-utica-st-buffalo-ny-14209,"$2,800",2,2800.0,2800.0,2.0,2.0
padmapper.com,309 Bird Ave #2,"Forest, Buffalo",https://www.padmapper.com/rentals/25014112p/3-bedroom-1-bath-apartment-at-309-bird-ave-buffalo-ny-14213,"$2,500",3,2500.0,2500.0,3.0,3.0
padmapper.com,57 E Utica St #44-2B,"Masten Park, Buffalo",https://www.padmapper.com/rentals/25006298p/2-bedroom-2-bath-apartment-at-57-e-utica-st-buffalo-ny-14209,"$2,500",2,2500.0,2500.0,2.0,2.0
padmapper.com,93 Baynes St #1AND,"Grant Ferry, Buffalo",https://www.padmapper.com/rentals/25006293p/2-bedroom-1-bath-apartment-at-93-baynes-st-buffalo-ny-14213,"$2,500",2,2500.0,2500.0,2.0,2.0
padmapper.com,36 E Utica St,"Masten Park, Buffalo",https://www.padmapper.com/rentals/25335803p/2-bedroom-2-bath-apartment-at-36-e-utica-st-buffalo-ny-14209,"$2,300",2,2300.0,2300.0,2.0,2.0
padmapper.com,508 Prospect Ave #3,"Front Park, Buffalo",https://www.padmapper.com/rentals/24978213p/1-bedroom-1-bath-apartment-at-508-prospect-ave-buffalo-ny-14201,"$1,500",1,1500.0,1500.0,1.0,1.0
padmapper.com,309 Baynes St #2,"Forest, Buffalo",https://www.padmapper.com/rentals/24978206p/3-bedroom-1-bath-apartment-at-309-baynes-st-buffalo-ny-14213,"$2,200",3,2200.0,2200.0,3.0,3.0
padmapper.com,309 Bird Ave #1,"Forest, Buffalo",https://www.padmapper.com/rentals/24978200p/3-bedroom-1-bath-apartment-at-309-bird-ave-buffalo-ny-14213,"$2,500",3,2500.0,2500.0,3.0,3.0
padmapper.com,101 N Pearl St #303,1 Bathroom Apartment,https://www.padmapper.com/rentals/26681100p/studio-1-bath-apartment-at-101-n-pearl-st-buffalo-ny-14202,"$1,650",Studio,1650.0,1650.0,0.0,0.0
padmapper.com,101 N Pearl St #104,1 Bathroom Apartment,https://www.padmapper.com/rentals/26681097p/studio-1-bath-apartment-at-101-n-pearl-st-buffalo-ny-14202,"$1,600",Studio,1600.0,1600.0,0.0,0.0
padmapper.com,Windsong Place Apartments,"Buffalo, NY",https://www.padmapper.com/buildings/p573/windsong-place-apartments-at-25-spring-meadow-dr-buffalo-ny-14221,"$1,496–$2,486",1–3,1496.0,2486.0,1.0,3.0
padmapper.com,1233 Eggert Rd,"Buffalo, NY",https://www.padmapper.com/rentals/18324592p/2-bedroom-1-bath-apartment-at-1233-eggert-rd-buffalo-ny-14226,"$1,200",2,1200.0,1200.0,2.0,2.0
padmapper.com,185 Potomac Ave Lowr,"Forest, Buffalo",https://www.padmapper.com/rentals/26680923p/2-bedroom-1-bath-apartment-at-185-potomac-ave-lowr-buffalo-ny-14213,"$1,300",2,1300.0,1300.0,2.0,2.0
padmapper.com,The Fenton Apartments,"Delaware - West Ferry, Buffalo",https://www.padmapper.com/buildings/p1121334/the-fenton-apartments-at-945-w-ferry-st-buffalo-ny-14209,"$1,649–$2,653",1–2,1649.0,2653.0,1.0,2.0
padmapper.com,Brand New Luxury Apartment Complex in proximity to Buffalo General!,"Masten Park, Buffalo",https://www.padmapper.com/buildings/p803364/brand-new-luxury-apartment-complex-in-proximity-to-buffalo-general-at-1145-michigan-ave-buffalo-ny-14209,"$1,275–$1,999",Studio–2,1275.0,1999.0,0.0,2.0
padmapper.com,11 Baynes St,"Grant Ferry, Buffalo",https://www.padmapper.com/rentals/26322219p/3-bedroom-2-bath-apartment-at-11-baynes-st-buffalo-ny-14213,"$1,995",3,1995.0,1995.0,3.0,3.0
padmapper.com,Barcalo Living,"First Ward, Buffalo",https://www.padmapper.com/buildings/p868588/barcalo-living-apartments-at-225-louisiana-st-buffalo-ny-14204,"$1,015–$3,070",1–3,1015.0,3070.0,1.0,3.0
padmapper.com,32 Milford St #2,"Abbott McKinley, Buffalo",https://www.padmapper.com/rentals/20932424p/2-bedroom-1-bath-apartment-at-32-milford-st-buffalo-ny-14220,"$1,050",2,1050.0,1050.0,2.0,2.0
padmapper.com,50 Ideal St,"Lovejoy, Buffalo",https://www.padmapper.com/rentals/26678080p/4-bedroom-1-bath-apartment-at-50-ideal-st-buffalo-ny-14206,"$1,600",4,1600.0,1600.0,4.0,4.0
padmapper.com,585 Niagara Street,"Front Park, Buffalo",https://www.padmapper.com/buildings/p276979/apartments-at-585-niagara-st-buffalo-ny-14201,"$1,000",1,1000.0,1000.0,1.0,1.0
padmapper.com,Annex Apartments,"Bryant, Buffalo",https://www.padmapper.com/buildings/p1223161/annex-apartments-at-245-bryant-st-buffalo-ny-14222,"$1,814–$2,692",1–2,1814.0,2692.0,1.0,2.0
padmapper.com,508 Prospect Ave #1,"Front Park, Buffalo",https://www.padmapper.com/rentals/25006300p/2-bedroom-1-bath-apartment-at-508-prospect-ave-buffalo-ny-14201,"$2,300",2,2300.0,2300.0,2.0,2.0
padmapper.com,Crescent Garden Apartments,"Parkside, Buffalo",https://www.padmapper.com/buildings/p335042/crescent-garden-apartments-at-338-crescent-ave-buffalo-ny-14214,"$1,085–$1,125",1,1085.0,1125.0,1.0,1.0
padmapper.com,157 Saranac,"North Park, Buffalo",https://www.padmapper.com/buildings/p511439/apartments-at-157-saranac-ave-buffalo-ny-14216,"$1,695",3,1695.0,1695.0,3.0,3.0
padmapper.com,Bryant Apartments,"Bryant, Buffalo",https://www.padmapper.com/buildings/p38054/bryant-apartments-at-916-delaware-ave-buffalo-ny-14209,"$1,350–$1,795",Studio–2,1350.0,1795.0,0.0,2.0
